"Name","activation","lr","num_epochs","num_hidden_layers","num_neurons_per_layer","optimizer","train_loss","train_acc","train_f1","train_precision","train_recall","val_loss","val_acc","val_f1","val_precision","val_recall"
"hopeful-dream-505","relu","0.00001","100","16","8","sgd","1.288779511024279","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.2546971854018616","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"sparkling-paper-507","relu","0.00001","100","16","8","mini-batch","1.7328693670510633","0.3993435448577681","0.27101246954916075","0.1662112932604736","0.7335164835164836","1.7298550165108806","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"dry-sweep-513","sigmoid","0.00001","100","16","16","mini-batch","1.5671586659594412","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.509735644160542","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"happy-sweep-290","relu","0.00001","50","16","16","mini-batch","1.715950024342305","0.400437636761488","0.2812535612535612","0.16666666666666666","0.900072939460248","1.710465423945419","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.904970760233918"
"pretty-sweep-354","relu","0.00001","100","16","16","sgd","1.3141753290752007","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.2740064780672729","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"unique-smoke-509","relu","0.00001","100","16","16","batch","1.7458966417517676","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.7454604939185547","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"hopeful-sweep-362","relu","0.00001","100","16","8","sgd","1.288779511024279","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.2546971854018616","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"denim-sweep-512","sigmoid","0.00001","100","16","16","batch","1.600987466225755","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.5422255648032779","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"radiant-sweep-366","relu","0.00001","100","16","8","mini-batch","1.7328693670510633","0.3993435448577681","0.27101246954916075","0.1662112932604736","0.7335164835164836","1.7298550165108806","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"zesty-sweep-367","relu","0.00001","100","16","16","mini-batch","1.6885971343490378","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.6778802206014376","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"dandy-deluge-464","relu","0.00001","50","16","16","mini-batch","1.715950024342305","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.7104654239454187","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"youthful-sweep-511","sigmoid","0.00001","100","16","16","sgd","1.3151854593022223","0.400437636761488","0.2812535612535612","0.16666666666666666","0.900072939460248","1.2689790445723963","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.904970760233918"
"woven-sweep-510","sigmoid","0.00001","100","16","8","mini-batch","1.7998637847510843","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.7838824458927494","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"swept-sweep-508","sigmoid","0.00001","100","16","8","sgd","1.3884082478625723","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.3598019711843332","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"dandy-sweep-502","sigmoid","0.00001","100","8","16","sgd","1.3760545211082278","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.3502523185744861","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"snowy-vortex-458","relu","0.00001","50","16","16","mini-batch","1.715950024342305","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.7104654239454187","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"lucky-dawn-457","relu","0.00001","50","16","16","batch","1.7464085787804684","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.7460443109180457","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"sunny-sweep-531","sigmoid","0.0001","50","8","16","mini-batch","1.7515514483812293","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.7392190070789741","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"golden-sweep-273","relu","0.00001","50","16","16","sgd","1.4692419490874833","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.4349439541997027","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"ethereal-sweep-386","relu","0.0001","50","8","4","batch","1.7921797771721775","0.4485776805251641","0.29071249276353184","0.18516306568878646","0.6761305893213013","1.7916308704642285","0.4298245614035088","0.2694156088004803","0.16907596371882086","0.6627021144278608"
"dutiful-sweep-266","relu","0.00001","50","16","8","sgd","1.444361140859709","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.4243653355626036","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"avid-sweep-537","sigmoid","0.0001","50","16","8","mini-batch","1.6317022087061055","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.6109480931329532","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
"gallant-sweep-496","sigmoid","0.00001","100","8","4","sgd","1.7174357770882427","0.40043763676148797","0.2812535612535612","0.16666666666666666","0.900072939460248","1.699677286821812","0.4298245614035088","0.28149158708503863","0.16666666666666666","0.9049707602339181"
